PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
OFFICE EQUIPMENTS                                 ,LEBANON,NOS,2730,0.00
OFFICE EQUIPMENTS                                 ,LIBERIA,NOS,25,0.14
OFFICE EQUIPMENTS                                 ,LIBYA,NOS,133245,0.24
OFFICE EQUIPMENTS                                 ,LITHUANIA,NOS,208589,0.20
OFFICE EQUIPMENTS                                 ,MADAGASCAR,NOS,76,0.35
OFFICE EQUIPMENTS                                 ,MALAWI,NOS,101,0.23
OFFICE EQUIPMENTS                                 ,MALAYSIA,NOS,450907,1.44
OFFICE EQUIPMENTS                                 ,MALDIVES,NOS,34439,0.04
OFFICE EQUIPMENTS                                 ,MALI,NOS,16065,0.05
OFFICE EQUIPMENTS                                 ,MALTA,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,MAURITANIA,NOS,3405,0.10
OFFICE EQUIPMENTS                                 ,MAURITIUS,NOS,15121,0.06
OFFICE EQUIPMENTS                                 ,MEXICO,NOS,50502,33.13
OFFICE EQUIPMENTS                                 ,MOLDOVA,NOS,1,0.01
OFFICE EQUIPMENTS                                 ,MONGOLIA,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,MOROCCO,NOS,28361,0.05
OFFICE EQUIPMENTS                                 ,MOZAMBIQUE,NOS,74,0.00
OFFICE EQUIPMENTS                                 ,MYANMAR,NOS,292880,0.29
OFFICE EQUIPMENTS                                 ,NAMIBIA,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,NEPAL,NOS,1064140,1.07
OFFICE EQUIPMENTS                                 ,NETHERLAND,NOS,13516,2.34
OFFICE EQUIPMENTS                                 ,NEW CALEDONIA,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,NEW ZEALAND,NOS,59,0.75
OFFICE EQUIPMENTS                                 ,NICARAGUA,NOS,63,0.37
OFFICE EQUIPMENTS                                 ,NIGER,NOS,8,0.06
OFFICE EQUIPMENTS                                 ,NIGERIA,NOS,355708,3.68
OFFICE EQUIPMENTS                                 ,NORWAY,NOS,4,0.00
OFFICE EQUIPMENTS                                 ,OMAN,NOS,103790,1.33
OFFICE EQUIPMENTS                                 ,PAKISTAN IR,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,PANAMA REPUBLIC,NOS,108,0.73
OFFICE EQUIPMENTS                                 ,PAPUA N GNA,NOS,15,0.07
OFFICE EQUIPMENTS                                 ,PARAGUAY,NOS,66907,2.22
OFFICE EQUIPMENTS                                 ,PERU,NOS,15008,1.58
OFFICE EQUIPMENTS                                 ,PHILIPPINES,NOS,284587,5.94
OFFICE EQUIPMENTS                                 ,POLAND,NOS,65483,3.32
OFFICE EQUIPMENTS                                 ,PORTUGAL,NOS,30998,0.03
OFFICE EQUIPMENTS                                 ,PUERTO RICO,NOS,27,0.36
OFFICE EQUIPMENTS                                 ,QATAR,NOS,192987,0.73
OFFICE EQUIPMENTS                                 ,REUNION,NOS,7,0.00
OFFICE EQUIPMENTS                                 ,ROMANIA,NOS,86033,0.94
OFFICE EQUIPMENTS                                 ,RUSSIA,NOS,699534,1.80
OFFICE EQUIPMENTS                                 ,RWANDA,NOS,120,0.00
OFFICE EQUIPMENTS                                 ,SAMOA,NOS,2,0.01
OFFICE EQUIPMENTS                                 ,SAUDI ARAB,NOS,346346,11.47
OFFICE EQUIPMENTS                                 ,SENEGAL,NOS,80,0.47
OFFICE EQUIPMENTS                                 ,SERBIA,NOS,46452,0.09
OFFICE EQUIPMENTS                                 ,SEYCHELLES,NOS,85,0.08
OFFICE EQUIPMENTS                                 ,SIERRA LEONE,NOS,93,0.20
OFFICE EQUIPMENTS                                 ,SINGAPORE,NOS,5623,4.31
OFFICE EQUIPMENTS                                 ,SLOVAK REP,NOS,1,0.01
OFFICE EQUIPMENTS                                 ,SLOVENIA,NOS,9048,0.02
OFFICE EQUIPMENTS                                 ,SOLOMON IS,NOS,3,0.02
OFFICE EQUIPMENTS                                 ,SOMALIA,NOS,14270,0.03
OFFICE EQUIPMENTS                                 ,SOUTH AFRICA,NOS,321607,24.89
OFFICE EQUIPMENTS                                 ,SOUTH SUDAN,NOS,1,0.00
OFFICE EQUIPMENTS                                 ,SPAIN,NOS,59831,1.85
OFFICE EQUIPMENTS                                 ,SRI LANKA DSR,NOS,249869,0.23
OFFICE EQUIPMENTS                                 ,ST LUCIA,NOS,15,0.10
OFFICE EQUIPMENTS                                 ,ST VINCENT,NOS,4,0.05
OFFICE EQUIPMENTS                                 ,SUDAN,NOS,93361,0.13
OFFICE EQUIPMENTS                                 ,SURINAME,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,SWEDEN,NOS,35316,0.23
OFFICE EQUIPMENTS                                 ,SWITZERLAND,NOS,78619,0.12
OFFICE EQUIPMENTS                                 ,TAIWAN,NOS,53430,1.51
OFFICE EQUIPMENTS                                 ,TANZANIA REP,NOS,208640,1.10
OFFICE EQUIPMENTS                                 ,THAILAND,NOS,2110595,7.10
OFFICE EQUIPMENTS                                 ,TOGO,NOS,32093,0.11
OFFICE EQUIPMENTS                                 ,TRINIDAD,NOS,27138,0.39
OFFICE EQUIPMENTS                                 ,TUNISIA,NOS,24180,0.03
OFFICE EQUIPMENTS                                 ,TURKEY,NOS,431004,4.68
OFFICE EQUIPMENTS                                 ,TURKS C IS,NOS,3,0.01
OFFICE EQUIPMENTS                                 ,U ARAB EMTS,NOS,2636455,5.67
OFFICE EQUIPMENTS                                 ,U K,NOS,4847,4.49
OFFICE EQUIPMENTS                                 ,U S A,NOS,405714,70.20
OFFICE EQUIPMENTS                                 ,UGANDA,NOS,56730,0.13
OFFICE EQUIPMENTS                                 ,UKRAINE,NOS,0,0.00
OFFICE EQUIPMENTS                                 ,UNSPECIFIED,NOS,22803,0.67
OFFICE EQUIPMENTS                                 ,URUGUAY,NOS,48,0.10
OFFICE EQUIPMENTS                                 ,VANUATU REP,NOS,5,0.03
OFFICE EQUIPMENTS                                 ,VENEZUELA,NOS,66,0.31
OFFICE EQUIPMENTS                                 ,VIETNAM SOC REP,NOS,161830,1.18
OFFICE EQUIPMENTS                                 ,YEMEN REPUBLC,NOS,173140,0.39
OFFICE EQUIPMENTS                                 ,ZAMBIA,NOS,95824,1.20
OFFICE EQUIPMENTS                                 ,ZIMBABWE,NOS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,AFGHANISTAN,KGS,846384,1.06
OTH NON FEROUS METAL AND PRODC                    ,ALBANIA,KGS,19,0.00
OTH NON FEROUS METAL AND PRODC                    ,ALGERIA,KGS,76583,0.36
OTH NON FEROUS METAL AND PRODC                    ,ANGOLA,KGS,24893,0.21
OTH NON FEROUS METAL AND PRODC                    ,ANTARTICA,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,ANTIGUA,KGS,17,0.00
OTH NON FEROUS METAL AND PRODC                    ,ARGENTINA,KGS,183657,1.62
OTH NON FEROUS METAL AND PRODC                    ,ARMENIA,KGS,3613,0.09
OTH NON FEROUS METAL AND PRODC                    ,ARUBA,KGS,42,0.00
OTH NON FEROUS METAL AND PRODC                    ,AUSTRALIA,KGS,928889,10.29
OTH NON FEROUS METAL AND PRODC                    ,AUSTRIA,KGS,285826,3.39
OTH NON FEROUS METAL AND PRODC                    ,AZERBAIJAN,KGS,37,0.01
OTH NON FEROUS METAL AND PRODC                    ,BAHAMAS,KGS,283,0.00
OTH NON FEROUS METAL AND PRODC                    ,BAHARAIN IS,KGS,228102,0.89
OTH NON FEROUS METAL AND PRODC                    ,BANGLADESH PR,KGS,6651490,16.26
OTH NON FEROUS METAL AND PRODC                    ,BARBADOS,KGS,5755,0.09
OTH NON FEROUS METAL AND PRODC                    ,BELARUS,KGS,15536,0.11
OTH NON FEROUS METAL AND PRODC                    ,BELGIUM,KGS,2070910,7.10
OTH NON FEROUS METAL AND PRODC                    ,BELIZE,KGS,423,0.00
OTH NON FEROUS METAL AND PRODC                    ,BENIN,KGS,24285,0.08
OTH NON FEROUS METAL AND PRODC                    ,BERMUDA,KGS,8,0.00
OTH NON FEROUS METAL AND PRODC                    ,BHUTAN,KGS,1118654,5.35
OTH NON FEROUS METAL AND PRODC                    ,BOLIVIA,KGS,6304,0.03
OTH NON FEROUS METAL AND PRODC                    ,BOSNIA-HRZGOVIN,KGS,1421,0.01
OTH NON FEROUS METAL AND PRODC                    ,BOTSWANA,KGS,15333,0.05
OTH NON FEROUS METAL AND PRODC                    ,BR VIRGN IS,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,BRAZIL,KGS,2664010,17.21
OTH NON FEROUS METAL AND PRODC                    ,BRITISH INDIAN OCEAN TERRITORY,KGS,26,0.00
OTH NON FEROUS METAL AND PRODC                    ,BRUNEI,KGS,5432,0.09
OTH NON FEROUS METAL AND PRODC                    ,BULGARIA,KGS,1950,0.04
OTH NON FEROUS METAL AND PRODC                    ,BURKINA FASO,KGS,93304,0.19
OTH NON FEROUS METAL AND PRODC                    ,BURUNDI,KGS,29469,0.20
OTH NON FEROUS METAL AND PRODC                    ,C AFRI REP,KGS,3,0.00
OTH NON FEROUS METAL AND PRODC                    ,CAMBODIA,KGS,25894,0.08
OTH NON FEROUS METAL AND PRODC                    ,CAMEROON,KGS,21484,0.14
OTH NON FEROUS METAL AND PRODC                    ,CANADA,KGS,2091789,11.34
OTH NON FEROUS METAL AND PRODC                    ,CAYMAN IS,KGS,32,0.00
OTH NON FEROUS METAL AND PRODC                    ,CHAD,KGS,28,0.00
OTH NON FEROUS METAL AND PRODC                    ,CHILE,KGS,300579,1.34
OTH NON FEROUS METAL AND PRODC                    ,CHINA P RP,KGS,1160273,9.68
OTH NON FEROUS METAL AND PRODC                    ,COLOMBIA,KGS,225971,0.71
OTH NON FEROUS METAL AND PRODC                    ,COMOROS,KGS,746,0.00
OTH NON FEROUS METAL AND PRODC                    ,CONGO D. REP.,KGS,112459,1.00
OTH NON FEROUS METAL AND PRODC                    ,CONGO P REP,KGS,25705,0.19
OTH NON FEROUS METAL AND PRODC                    ,COSTA RICA,KGS,2798,0.05
OTH NON FEROUS METAL AND PRODC                    ,COTE D' IVOIRE,KGS,139883,1.17
OTH NON FEROUS METAL AND PRODC                    ,CROATIA,KGS,33040,0.13
OTH NON FEROUS METAL AND PRODC                    ,CUBA,KGS,7,0.00
OTH NON FEROUS METAL AND PRODC                    ,CYPRUS,KGS,24976,0.18
OTH NON FEROUS METAL AND PRODC                    ,CZECH REPUBLIC,KGS,436479,2.72
OTH NON FEROUS METAL AND PRODC                    ,DENMARK,KGS,734176,3.70
OTH NON FEROUS METAL AND PRODC                    ,DJIBOUTI,KGS,978950,2.29
OTH NON FEROUS METAL AND PRODC                    ,DOMINIC REP,KGS,35251,0.42
OTH NON FEROUS METAL AND PRODC                    ,DOMINICA,KGS,76,0.00
OTH NON FEROUS METAL AND PRODC                    ,ECUADOR,KGS,43500,0.28
OTH NON FEROUS METAL AND PRODC                    ,EGYPT A RP,KGS,1125444,5.71
OTH NON FEROUS METAL AND PRODC                    ,EL SALVADOR,KGS,4618,0.02
OTH NON FEROUS METAL AND PRODC                    ,EQUTL GUINEA,KGS,2410,0.08
OTH NON FEROUS METAL AND PRODC                    ,ERITREA,KGS,6151,0.04
OTH NON FEROUS METAL AND PRODC                    ,ESTONIA,KGS,164188,1.15
OTH NON FEROUS METAL AND PRODC                    ,ETHIOPIA,KGS,1368778,3.42
OTH NON FEROUS METAL AND PRODC                    ,FIJI IS,KGS,17498,0.13
OTH NON FEROUS METAL AND PRODC                    ,FINLAND,KGS,109320,1.80
OTH NON FEROUS METAL AND PRODC                    ,FR POLYNESIA,KGS,102,0.00
OTH NON FEROUS METAL AND PRODC                    ,FRANCE,KGS,1335622,15.17
OTH NON FEROUS METAL AND PRODC                    ,GABON,KGS,55828,0.24
OTH NON FEROUS METAL AND PRODC                    ,GAMBIA,KGS,4853,0.08
OTH NON FEROUS METAL AND PRODC                    ,GEORGIA,KGS,4065,0.02
OTH NON FEROUS METAL AND PRODC                    ,GERMANY,KGS,6281720,45.17
OTH NON FEROUS METAL AND PRODC                    ,GHANA,KGS,142440,1.05
OTH NON FEROUS METAL AND PRODC                    ,GREECE,KGS,19237,0.21
OTH NON FEROUS METAL AND PRODC                    ,GRENADA,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,GUADELOUPE,KGS,83,0.00
OTH NON FEROUS METAL AND PRODC                    ,GUATEMALA,KGS,70970,0.27
OTH NON FEROUS METAL AND PRODC                    ,GUINEA,KGS,8196,0.05
OTH NON FEROUS METAL AND PRODC                    ,GUYANA,KGS,11892,0.06
OTH NON FEROUS METAL AND PRODC                    ,HAITI,KGS,7074,0.06
OTH NON FEROUS METAL AND PRODC                    ,HONDURAS,KGS,53426,0.43
OTH NON FEROUS METAL AND PRODC                    ,HONG KONG,KGS,237443,2.36
OTH NON FEROUS METAL AND PRODC                    ,HUNGARY,KGS,36120,0.33
OTH NON FEROUS METAL AND PRODC                    ,ICELAND,KGS,99,0.00
OTH NON FEROUS METAL AND PRODC                    ,INDONESIA,KGS,3029811,8.20
OTH NON FEROUS METAL AND PRODC                    ,IRAN,KGS,45278,0.08
OTH NON FEROUS METAL AND PRODC                    ,IRAQ,KGS,1003063,1.29
OTH NON FEROUS METAL AND PRODC                    ,IRELAND,KGS,434879,1.73
OTH NON FEROUS METAL AND PRODC                    ,ISRAEL,KGS,222587,1.64
OTH NON FEROUS METAL AND PRODC                    ,ITALY,KGS,12991463,11.43
OTH NON FEROUS METAL AND PRODC                    ,JAMAICA,KGS,929,0.02
OTH NON FEROUS METAL AND PRODC                    ,JAPAN,KGS,1302418,6.95
OTH NON FEROUS METAL AND PRODC                    ,JORDAN,KGS,165964,1.06
OTH NON FEROUS METAL AND PRODC                    ,KAZAKHSTAN,KGS,2889,0.04
OTH NON FEROUS METAL AND PRODC                    ,KENYA,KGS,2632870,10.54
OTH NON FEROUS METAL AND PRODC                    ,KIRIBATI REP,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,KOREA RP,KGS,1934042,16.24
OTH NON FEROUS METAL AND PRODC                    ,KUWAIT,KGS,395995,2.09
OTH NON FEROUS METAL AND PRODC                    ,KYRGHYZSTAN,KGS,2820,0.03
OTH NON FEROUS METAL AND PRODC                    ,LAO PD RP,KGS,2144,0.03
OTH NON FEROUS METAL AND PRODC                    ,LATVIA,KGS,34985,0.18
OTH NON FEROUS METAL AND PRODC                    ,LEBANON,KGS,139178,0.53
OTH NON FEROUS METAL AND PRODC                    ,LIBERIA,KGS,21411,0.16
OTH NON FEROUS METAL AND PRODC                    ,LIBYA,KGS,117569,0.27
OTH NON FEROUS METAL AND PRODC                    ,LIECHTENSTEIN,KGS,13,0.02
OTH NON FEROUS METAL AND PRODC                    ,LITHUANIA,KGS,113436,0.56
OTH NON FEROUS METAL AND PRODC                    ,LUXEMBOURG,KGS,1809,0.04
OTH NON FEROUS METAL AND PRODC                    ,MACAO,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,MACEDONIA,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,MADAGASCAR,KGS,60890,0.60
OTH NON FEROUS METAL AND PRODC                    ,MALAWI,KGS,256309,0.73
OTH NON FEROUS METAL AND PRODC                    ,MALAYSIA,KGS,1254685,7.78
OTH NON FEROUS METAL AND PRODC                    ,MALDIVES,KGS,130913,0.90
OTH NON FEROUS METAL AND PRODC                    ,MALI,KGS,9588,0.03
OTH NON FEROUS METAL AND PRODC                    ,MALTA,KGS,29903,0.19
OTH NON FEROUS METAL AND PRODC                    ,MARSHALL ISLAND,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,MARTINIQUE,KGS,143,0.00
OTH NON FEROUS METAL AND PRODC                    ,MAURITANIA,KGS,1028,0.00
OTH NON FEROUS METAL AND PRODC                    ,MAURITIUS,KGS,300764,1.63
OTH NON FEROUS METAL AND PRODC                    ,MAYOTTE,KGS,43,0.00
OTH NON FEROUS METAL AND PRODC                    ,MEXICO,KGS,1782518,7.24
OTH NON FEROUS METAL AND PRODC                    ,MOLDOVA,KGS,2,0.00
OTH NON FEROUS METAL AND PRODC                    ,MONGOLIA,KGS,214,0.00
OTH NON FEROUS METAL AND PRODC                    ,MONTENEGRO,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,MOROCCO,KGS,60020,0.24
OTH NON FEROUS METAL AND PRODC                    ,MOZAMBIQUE,KGS,871055,3.09
OTH NON FEROUS METAL AND PRODC                    ,MYANMAR,KGS,929440,5.70
OTH NON FEROUS METAL AND PRODC                    ,NAMIBIA,KGS,6776,0.02
OTH NON FEROUS METAL AND PRODC                    ,NAURU RP,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,NEPAL,KGS,11044909,33.12
OTH NON FEROUS METAL AND PRODC                    ,NETHERLAND,KGS,5847193,21.01
OTH NON FEROUS METAL AND PRODC                    ,NETHERLANDANTIL,KGS,565,0.00
OTH NON FEROUS METAL AND PRODC                    ,NEW CALEDONIA,KGS,7,0.00
OTH NON FEROUS METAL AND PRODC                    ,NEW ZEALAND,KGS,222479,1.90
OTH NON FEROUS METAL AND PRODC                    ,NICARAGUA,KGS,3705,0.02
OTH NON FEROUS METAL AND PRODC                    ,NIGER,KGS,962,0.01
OTH NON FEROUS METAL AND PRODC                    ,NIGERIA,KGS,532336,3.26
OTH NON FEROUS METAL AND PRODC                    ,NORWAY,KGS,1809,0.05
OTH NON FEROUS METAL AND PRODC                    ,OMAN,KGS,652323,2.81
OTH NON FEROUS METAL AND PRODC                    ,PAKISTAN IR,KGS,140476,0.15
OTH NON FEROUS METAL AND PRODC                    ,PANAMA REPUBLIC,KGS,20190,0.05
OTH NON FEROUS METAL AND PRODC                    ,PAPUA N GNA,KGS,179438,0.48
OTH NON FEROUS METAL AND PRODC                    ,PARAGUAY,KGS,20486,0.07
OTH NON FEROUS METAL AND PRODC                    ,PERU,KGS,116499,1.10
OTH NON FEROUS METAL AND PRODC                    ,PHILIPPINES,KGS,502940,4.49
OTH NON FEROUS METAL AND PRODC                    ,POLAND,KGS,870155,4.25
OTH NON FEROUS METAL AND PRODC                    ,PORTUGAL,KGS,88785,0.87
OTH NON FEROUS METAL AND PRODC                    ,PUERTO RICO,KGS,47369,0.61
OTH NON FEROUS METAL AND PRODC                    ,QATAR,KGS,584695,3.80
OTH NON FEROUS METAL AND PRODC                    ,REUNION,KGS,7256,0.04
OTH NON FEROUS METAL AND PRODC                    ,ROMANIA,KGS,108871,0.98
OTH NON FEROUS METAL AND PRODC                    ,RUSSIA,KGS,289922,2.13
OTH NON FEROUS METAL AND PRODC                    ,RWANDA,KGS,63233,0.48
OTH NON FEROUS METAL AND PRODC                    ,SAMOA,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,SAUDI ARAB,KGS,4728724,12.82
OTH NON FEROUS METAL AND PRODC                    ,SENEGAL,KGS,84328,1.24
OTH NON FEROUS METAL AND PRODC                    ,SERBIA,KGS,3594,0.02
OTH NON FEROUS METAL AND PRODC                    ,SEYCHELLES,KGS,34959,0.58
OTH NON FEROUS METAL AND PRODC                    ,SIERRA LEONE,KGS,19046,0.08
OTH NON FEROUS METAL AND PRODC                    ,SINGAPORE,KGS,232785,2.56
OTH NON FEROUS METAL AND PRODC                    ,SLOVAK REP,KGS,6394,0.12
OTH NON FEROUS METAL AND PRODC                    ,SLOVENIA,KGS,94420,0.73
OTH NON FEROUS METAL AND PRODC                    ,SOLOMON IS,KGS,1823,0.01
OTH NON FEROUS METAL AND PRODC                    ,SOMALIA,KGS,221320,0.45
OTH NON FEROUS METAL AND PRODC                    ,SOUTH AFRICA,KGS,6214393,21.43
OTH NON FEROUS METAL AND PRODC                    ,SOUTH SUDAN,KGS,11824,0.16
OTH NON FEROUS METAL AND PRODC                    ,SPAIN,KGS,1487254,8.33
OTH NON FEROUS METAL AND PRODC                    ,SRI LANKA DSR,KGS,2070791,10.76
OTH NON FEROUS METAL AND PRODC                    ,ST KITT N A,KGS,550,0.00
OTH NON FEROUS METAL AND PRODC                    ,ST LUCIA,KGS,1917,0.03
OTH NON FEROUS METAL AND PRODC                    ,ST VINCENT,KGS,5,0.00
OTH NON FEROUS METAL AND PRODC                    ,SUDAN,KGS,249544,0.93
OTH NON FEROUS METAL AND PRODC                    ,SURINAME,KGS,1291,0.03
OTH NON FEROUS METAL AND PRODC                    ,SWAZILAND,KGS,677,0.02
OTH NON FEROUS METAL AND PRODC                    ,SWEDEN,KGS,631556,8.39
OTH NON FEROUS METAL AND PRODC                    ,SWITZERLAND,KGS,26979,0.65
OTH NON FEROUS METAL AND PRODC                    ,SYRIA,KGS,61957,0.31
OTH NON FEROUS METAL AND PRODC                    ,TAIWAN,KGS,65967,1.00
OTH NON FEROUS METAL AND PRODC                    ,TAJIKISTAN,KGS,257,0.01
OTH NON FEROUS METAL AND PRODC                    ,TANZANIA REP,KGS,1540096,5.85
OTH NON FEROUS METAL AND PRODC                    ,THAILAND,KGS,1920739,13.27
OTH NON FEROUS METAL AND PRODC                    ,TIMOR-LESTE,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,TOGO,KGS,52036,0.85
OTH NON FEROUS METAL AND PRODC                    ,TONGA,KGS,0,0.00
OTH NON FEROUS METAL AND PRODC                    ,TRINIDAD,KGS,37678,0.29
OTH NON FEROUS METAL AND PRODC                    ,TUNISIA,KGS,21445,0.21
OTH NON FEROUS METAL AND PRODC                    ,TURKEY,KGS,1192294,6.78
OTH NON FEROUS METAL AND PRODC                    ,TURKMENISTAN,KGS,1,0.01
OTH NON FEROUS METAL AND PRODC                    ,U ARAB EMTS,KGS,7050729,31.33
OTH NON FEROUS METAL AND PRODC                    ,U K,KGS,14323884,86.00
OTH NON FEROUS METAL AND PRODC                    ,U S A,KGS,27813864,183.87
OTH NON FEROUS METAL AND PRODC                    ,UGANDA,KGS,754785,1.74
OTH NON FEROUS METAL AND PRODC                    ,UKRAINE,KGS,4163,0.05
OTH NON FEROUS METAL AND PRODC                    ,UNSPECIFIED,KGS,2088,0.01
OTH NON FEROUS METAL AND PRODC                    ,URUGUAY,KGS,21192,0.17
OTH NON FEROUS METAL AND PRODC                    ,UZBEKISTAN,KGS,2317,0.05
OTH NON FEROUS METAL AND PRODC                    ,VANUATU REP,KGS,1,0.00
OTH NON FEROUS METAL AND PRODC                    ,VENEZUELA,KGS,1329,0.01
OTH NON FEROUS METAL AND PRODC                    ,VIETNAM SOC REP,KGS,1415516,6.63
OTH NON FEROUS METAL AND PRODC                    ,VIRGIN IS US,KGS,5,0.00
OTH NON FEROUS METAL AND PRODC                    ,YEMEN REPUBLC,KGS,228353,0.84
OTH NON FEROUS METAL AND PRODC                    ,ZAMBIA,KGS,446809,1.48
OTH NON FEROUS METAL AND PRODC                    ,ZIMBABWE,KGS,277387,0.73
OTHER CONSTRUCTION MACHINERY                      ,AFGHANISTAN,NA,NA,0.06
OTHER CONSTRUCTION MACHINERY                      ,ALBANIA,NA,NA,0.62
OTHER CONSTRUCTION MACHINERY                      ,ALGERIA,NA,NA,9.62
OTHER CONSTRUCTION MACHINERY                      ,AMERI SAMOA,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,ANGOLA,NA,NA,8.63
OTHER CONSTRUCTION MACHINERY                      ,ANTIGUA,NA,NA,0.36
OTHER CONSTRUCTION MACHINERY                      ,ARGENTINA,NA,NA,18.00
OTHER CONSTRUCTION MACHINERY                      ,ARMENIA,NA,NA,2.18
OTHER CONSTRUCTION MACHINERY                      ,AUSTRALIA,NA,NA,54.69
OTHER CONSTRUCTION MACHINERY                      ,AUSTRIA,NA,NA,2.84
OTHER CONSTRUCTION MACHINERY                      ,AZERBAIJAN,NA,NA,4.38
OTHER CONSTRUCTION MACHINERY                      ,BAHAMAS,NA,NA,0.33
OTHER CONSTRUCTION MACHINERY                      ,BAHARAIN IS,NA,NA,6.78
OTHER CONSTRUCTION MACHINERY                      ,BANGLADESH PR,NA,NA,22.21
OTHER CONSTRUCTION MACHINERY                      ,BARBADOS,NA,NA,0.54
OTHER CONSTRUCTION MACHINERY                      ,BELARUS,NA,NA,0.01
OTHER CONSTRUCTION MACHINERY                      ,BELGIUM,NA,NA,17.19
OTHER CONSTRUCTION MACHINERY                      ,BENIN,NA,NA,1.74
OTHER CONSTRUCTION MACHINERY                      ,BHUTAN,NA,NA,19.53
OTHER CONSTRUCTION MACHINERY                      ,BOLIVIA,NA,NA,0.66
OTHER CONSTRUCTION MACHINERY                      ,BOSNIA-HRZGOVIN,NA,NA,0.01
OTHER CONSTRUCTION MACHINERY                      ,BOTSWANA,NA,NA,3.66
OTHER CONSTRUCTION MACHINERY                      ,BR VIRGN IS,NA,NA,0.03
OTHER CONSTRUCTION MACHINERY                      ,BRAZIL,NA,NA,81.39
OTHER CONSTRUCTION MACHINERY                      ,BRUNEI,NA,NA,0.01
OTHER CONSTRUCTION MACHINERY                      ,BULGARIA,NA,NA,0.58
OTHER CONSTRUCTION MACHINERY                      ,BURKINA FASO,NA,NA,0.45
OTHER CONSTRUCTION MACHINERY                      ,BURUNDI,NA,NA,0.29
OTHER CONSTRUCTION MACHINERY                      ,C AFRI REP,NA,NA,0.07
OTHER CONSTRUCTION MACHINERY                      ,CAMBODIA,NA,NA,1.01
OTHER CONSTRUCTION MACHINERY                      ,CAMEROON,NA,NA,17.58
OTHER CONSTRUCTION MACHINERY                      ,CANADA,NA,NA,13.08
OTHER CONSTRUCTION MACHINERY                      ,CAPE VERDE IS,NA,NA,0.12
OTHER CONSTRUCTION MACHINERY                      ,CAYMAN IS,NA,NA,0.05
OTHER CONSTRUCTION MACHINERY                      ,CHAD,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,CHILE,NA,NA,14.54
OTHER CONSTRUCTION MACHINERY                      ,CHINA P RP,NA,NA,16.28
OTHER CONSTRUCTION MACHINERY                      ,COLOMBIA,NA,NA,14.13
OTHER CONSTRUCTION MACHINERY                      ,COMOROS,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,CONGO D. REP.,NA,NA,10.20
OTHER CONSTRUCTION MACHINERY                      ,CONGO P REP,NA,NA,2.88
OTHER CONSTRUCTION MACHINERY                      ,COSTA RICA,NA,NA,1.01
OTHER CONSTRUCTION MACHINERY                      ,COTE D' IVOIRE,NA,NA,3.11
OTHER CONSTRUCTION MACHINERY                      ,CROATIA,NA,NA,1.74
OTHER CONSTRUCTION MACHINERY                      ,CUBA,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,CYPRUS,NA,NA,0.01
OTHER CONSTRUCTION MACHINERY                      ,CZECH REPUBLIC,NA,NA,1.12
OTHER CONSTRUCTION MACHINERY                      ,DENMARK,NA,NA,9.21
OTHER CONSTRUCTION MACHINERY                      ,DJIBOUTI,NA,NA,1.34
OTHER CONSTRUCTION MACHINERY                      ,DOMINIC REP,NA,NA,3.82
OTHER CONSTRUCTION MACHINERY                      ,DOMINICA,NA,NA,0.06
OTHER CONSTRUCTION MACHINERY                      ,ECUADOR,NA,NA,3.18
OTHER CONSTRUCTION MACHINERY                      ,EGYPT A RP,NA,NA,9.75
OTHER CONSTRUCTION MACHINERY                      ,EL SALVADOR,NA,NA,2.95
OTHER CONSTRUCTION MACHINERY                      ,EQUTL GUINEA,NA,NA,0.17
OTHER CONSTRUCTION MACHINERY                      ,ESTONIA,NA,NA,2.68
OTHER CONSTRUCTION MACHINERY                      ,ETHIOPIA,NA,NA,2.95
OTHER CONSTRUCTION MACHINERY                      ,FIJI IS,NA,NA,0.47
OTHER CONSTRUCTION MACHINERY                      ,FINLAND,NA,NA,12.19
OTHER CONSTRUCTION MACHINERY                      ,FR GUIANA,NA,NA,0.11
