PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
"NATRL SILK YARN,FABRICS,MADEUP                    ",U S A,NA,NA,0.61
"NATRL SILK YARN,FABRICS,MADEUP                    ",UNSPECIFIED,NA,NA,0
"NATRL SILK YARN,FABRICS,MADEUP                    ",VIETNAM SOC REP,NA,NA,8.42
NATURAL RUBBER                                    ,ANGOLA,TON,100,0.19
NATURAL RUBBER                                    ,ARGENTINA,TON,0,0
NATURAL RUBBER                                    ,BANGLADESH PR,TON,3544,6.9
NATURAL RUBBER                                    ,CAMBODIA,TON,1067,2.04
NATURAL RUBBER                                    ,CAMEROON,TON,40,0.07
NATURAL RUBBER                                    ,CHINA P RP,TON,207,0.41
NATURAL RUBBER                                    ,CONGO D. REP.,TON,0,0
NATURAL RUBBER                                    ,CONGO P REP,TON,100,0.19
NATURAL RUBBER                                    ,COTE D' IVOIRE,TON,75081,128.69
NATURAL RUBBER                                    ,DENMARK,TON,0,0
NATURAL RUBBER                                    ,FRANCE,TON,0,0
NATURAL RUBBER                                    ,GABON,TON,227,0.4
NATURAL RUBBER                                    ,GERMANY,TON,0,0
NATURAL RUBBER                                    ,GHANA,TON,20507,35.64
NATURAL RUBBER                                    ,GREECE,TON,0,0
NATURAL RUBBER                                    ,GUINEA,TON,113,0.17
NATURAL RUBBER                                    ,GUINEA BISSAU,TON,0,0
NATURAL RUBBER                                    ,HONDURAS,TON,101,0.18
NATURAL RUBBER                                    ,HONG KONG,TON,0,0
NATURAL RUBBER                                    ,INDONESIA,TON,138210,268.06
NATURAL RUBBER                                    ,ITALY,TON,0,0
NATURAL RUBBER                                    ,JAPAN,TON,0,0
NATURAL RUBBER                                    ,KOREA RP,TON,0,0
NATURAL RUBBER                                    ,LAO PD RP,TON,0,0
NATURAL RUBBER                                    ,LATVIA,TON,0,0
NATURAL RUBBER                                    ,LIBERIA,TON,598,1.02
NATURAL RUBBER                                    ,MALAYSIA,TON,72471,136.48
NATURAL RUBBER                                    ,MEXICO,TON,0,0
NATURAL RUBBER                                    ,MYANMAR,TON,11102,20.87
NATURAL RUBBER                                    ,NETHERLAND,TON,0,0
NATURAL RUBBER                                    ,NIGERIA,TON,1654,2.84
NATURAL RUBBER                                    ,PHILIPPINES,TON,1010,1.81
NATURAL RUBBER                                    ,PORTUGAL,TON,0,0
NATURAL RUBBER                                    ,SINGAPORE,TON,30819,58.52
NATURAL RUBBER                                    ,SPAIN,TON,61,0.13
NATURAL RUBBER                                    ,SRI LANKA DSR,TON,114,0.43
NATURAL RUBBER                                    ,SWITZERLAND,TON,0,0
NATURAL RUBBER                                    ,TAIWAN,TON,109,0.3
NATURAL RUBBER                                    ,THAILAND,TON,55748,108.09
NATURAL RUBBER                                    ,U ARAB EMTS,TON,0,0
NATURAL RUBBER                                    ,U K,TON,0,0.01
NATURAL RUBBER                                    ,U S A,TON,81,0.15
NATURAL RUBBER                                    ,UNSPECIFIED,TON,0,0
NATURAL RUBBER                                    ,VIETNAM SOC REP,TON,133305,259.11
NIGER SEEDS                                       ,DJIBOUTI,KGS,312000,0.33
NIGER SEEDS                                       ,MYANMAR,KGS,5334000,5.12
OIL MEALS                                         ,ARGENTINA,TON,442985,219.29
OIL MEALS                                         ,AUSTRALIA,TON,65301,27.7
OIL MEALS                                         ,BANGLADESH PR,TON,116005,75.6
OIL MEALS                                         ,BENIN,TON,53838,17.97
OIL MEALS                                         ,BRAZIL,TON,48237,25.53
OIL MEALS                                         ,CANADA,TON,517,0.29
OIL MEALS                                         ,CHINA P RP,TON,648,0.28
OIL MEALS                                         ,COTE D' IVOIRE,TON,0,0
OIL MEALS                                         ,DJIBOUTI,TON,8478,5.56
OIL MEALS                                         ,ETHIOPIA,TON,13825,9.86
OIL MEALS                                         ,GERMANY,TON,26904,10.5
OIL MEALS                                         ,GHANA,TON,0,0
OIL MEALS                                         ,INDONESIA,TON,118569,35.05
OIL MEALS                                         ,IRAN,TON,0,0
OIL MEALS                                         ,JAPAN,TON,1,0
OIL MEALS                                         ,KOREA RP,TON,0,0
OIL MEALS                                         ,LIBERIA,TON,85,0.01
OIL MEALS                                         ,MALAYSIA,TON,486,0.57
OIL MEALS                                         ,MOZAMBIQUE,TON,247,0.06
OIL MEALS                                         ,NEPAL,TON,79932,30.09
OIL MEALS                                         ,NETHERLAND,TON,36946,12.01
OIL MEALS                                         ,NIGER,TON,0,0
OIL MEALS                                         ,NIGERIA,TON,9219,6.51
OIL MEALS                                         ,OMAN,TON,52,0.03
OIL MEALS                                         ,PAPUA N GNA,TON,12641,3.92
OIL MEALS                                         ,PHILIPPINES,TON,85446,26.15
OIL MEALS                                         ,SINGAPORE,TON,14348,8.93
OIL MEALS                                         ,SPAIN,TON,1,0
OIL MEALS                                         ,SRI LANKA DSR,TON,8360,4.59
OIL MEALS                                         ,SWITZERLAND,TON,39569,18.9
OIL MEALS                                         ,TANZANIA REP,TON,9683,2.48
OIL MEALS                                         ,THAILAND,TON,23240,14.53
OIL MEALS                                         ,TOGO,TON,1448,0.35
OIL MEALS                                         ,TUNISIA,TON,0,0
OIL MEALS                                         ,U ARAB EMTS,TON,6097,3.93
OIL MEALS                                         ,U K,TON,100,0.07
OIL MEALS                                         ,U S A,TON,3641,2.34
OIL MEALS                                         ,UGANDA,TON,0,0
OIL MEALS                                         ,UKRAINE,TON,4583,2.44
OIL MEALS                                         ,UNSPECIFIED,TON,223,0.21
OIL MEALS                                         ,VIETNAM SOC REP,TON,66411,40.79
OIL MEALS                                         ,ZAMBIA,TON,3807,3.34
OTHER CEREALS                                     ,ARGENTINA,TON,23881,11.21
OTHER CEREALS                                     ,AUSTRALIA,TON,34113,12.91
OTHER CEREALS                                     ,AUSTRIA,TON,0,0
OTHER CEREALS                                     ,BHUTAN,TON,0,0
OTHER CEREALS                                     ,BRAZIL,TON,1627,1.08
OTHER CEREALS                                     ,CHILE,TON,0,0
OTHER CEREALS                                     ,CHINA P RP,TON,0,0
OTHER CEREALS                                     ,FRANCE,TON,16184,7.17
OTHER CEREALS                                     ,GERMANY,TON,20,0.03
OTHER CEREALS                                     ,GUATEMALA,TON,0,0
OTHER CEREALS                                     ,INDONESIA,TON,0,0
OTHER CEREALS                                     ,ITALY,TON,0,0
OTHER CEREALS                                     ,JAPAN,TON,44,0.02
OTHER CEREALS                                     ,KENYA,TON,0,0
OTHER CEREALS                                     ,MEXICO,TON,0,0
OTHER CEREALS                                     ,MOROCCO,TON,0,0
OTHER CEREALS                                     ,NETHERLAND,TON,24,0.02
OTHER CEREALS                                     ,NIGER,TON,0,0
OTHER CEREALS                                     ,NIGERIA,TON,0,0
OTHER CEREALS                                     ,PHILIPPINES,TON,0,0
OTHER CEREALS                                     ,SINGAPORE,TON,0,0
OTHER CEREALS                                     ,SOUTH AFRICA,TON,16217,9.09
OTHER CEREALS                                     ,SRI LANKA DSR,TON,0,0
OTHER CEREALS                                     ,SUDAN,TON,0,0
OTHER CEREALS                                     ,SWITZERLAND,TON,0,0
OTHER CEREALS                                     ,TAIWAN,TON,68,0.02
OTHER CEREALS                                     ,THAILAND,TON,0,0
OTHER CEREALS                                     ,TUNISIA,TON,342,0.13
OTHER CEREALS                                     ,TURKEY,TON,534,0.31
OTHER CEREALS                                     ,U ARAB EMTS,TON,18,0
OTHER CEREALS                                     ,U S A,TON,1400,1.51
OTHER CEREALS                                     ,UKRAINE,TON,7073,2.23
OTHER CEREALS                                     ,URUGUAY,TON,10512,3.79
OTHER CEREALS                                     ,ZIMBABWE,TON,0,0
OTHER COMMODITIES                                 ,AFGHANISTAN,NA,NA,11.68
OTHER COMMODITIES                                 ,ALBANIA,NA,NA,0
OTHER COMMODITIES                                 ,ALGERIA,NA,NA,0.01
OTHER COMMODITIES                                 ,ANGOLA,NA,NA,0
OTHER COMMODITIES                                 ,ANTIGUA,NA,NA,0.06
OTHER COMMODITIES                                 ,ARGENTINA,NA,NA,3.49
OTHER COMMODITIES                                 ,ARMENIA,NA,NA,0
OTHER COMMODITIES                                 ,ARUBA,NA,NA,0.18
OTHER COMMODITIES                                 ,AUSTRALIA,NA,NA,17.46
OTHER COMMODITIES                                 ,AUSTRIA,NA,NA,25.61
OTHER COMMODITIES                                 ,AZERBAIJAN,NA,NA,0.06
OTHER COMMODITIES                                 ,BAHAMAS,NA,NA,1.38
OTHER COMMODITIES                                 ,BAHARAIN IS,NA,NA,4.07
OTHER COMMODITIES                                 ,BANGLADESH PR,NA,NA,63.02
OTHER COMMODITIES                                 ,BARBADOS,NA,NA,0.53
OTHER COMMODITIES                                 ,BELARUS,NA,NA,1.18
OTHER COMMODITIES                                 ,BELGIUM,NA,NA,146.82
OTHER COMMODITIES                                 ,BELIZE,NA,NA,0.32
OTHER COMMODITIES                                 ,BENIN,NA,NA,0.51
OTHER COMMODITIES                                 ,BERMUDA,NA,NA,0.01
OTHER COMMODITIES                                 ,BHUTAN,NA,NA,182.02
OTHER COMMODITIES                                 ,BOLIVIA,NA,NA,0
OTHER COMMODITIES                                 ,BOSNIA-HRZGOVIN,NA,NA,0
OTHER COMMODITIES                                 ,BRAZIL,NA,NA,70.45
OTHER COMMODITIES                                 ,BRUNEI,NA,NA,1.83
OTHER COMMODITIES                                 ,BULGARIA,NA,NA,0.91
OTHER COMMODITIES                                 ,BURKINA FASO,NA,NA,0
OTHER COMMODITIES                                 ,CAMBODIA,NA,NA,0.93
OTHER COMMODITIES                                 ,CAMEROON,NA,NA,2.23
OTHER COMMODITIES                                 ,CANADA,NA,NA,40.38
OTHER COMMODITIES                                 ,CAPE VERDE IS,NA,NA,0.26
OTHER COMMODITIES                                 ,CAYMAN IS,NA,NA,0
OTHER COMMODITIES                                 ,CHAD,NA,NA,2.79
OTHER COMMODITIES                                 ,CHILE,NA,NA,0.51
OTHER COMMODITIES                                 ,CHINA P RP,NA,NA,1029.47
OTHER COMMODITIES                                 ,COLOMBIA,NA,NA,1.78
OTHER COMMODITIES                                 ,COMOROS,NA,NA,0.33
OTHER COMMODITIES                                 ,CONGO D. REP.,NA,NA,2.97
OTHER COMMODITIES                                 ,CONGO P REP,NA,NA,5.6
OTHER COMMODITIES                                 ,COSTA RICA,NA,NA,0.72
OTHER COMMODITIES                                 ,COTE D' IVOIRE,NA,NA,7.63
OTHER COMMODITIES                                 ,CROATIA,NA,NA,3.66
OTHER COMMODITIES                                 ,CUBA,NA,NA,0.62
OTHER COMMODITIES                                 ,CYPRUS,NA,NA,0.05
OTHER COMMODITIES                                 ,CZECH REPUBLIC,NA,NA,5.64
OTHER COMMODITIES                                 ,DENMARK,NA,NA,23.29
OTHER COMMODITIES                                 ,DJIBOUTI,NA,NA,4.96
OTHER COMMODITIES                                 ,DOMINIC REP,NA,NA,1.54
OTHER COMMODITIES                                 ,ECUADOR,NA,NA,0.81
OTHER COMMODITIES                                 ,EGYPT A RP,NA,NA,4.78
OTHER COMMODITIES                                 ,EL SALVADOR,NA,NA,0.06
OTHER COMMODITIES                                 ,EQUTL GUINEA,NA,NA,0.68
OTHER COMMODITIES                                 ,ERITREA,NA,NA,0.12
OTHER COMMODITIES                                 ,ESTONIA,NA,NA,0.13
OTHER COMMODITIES                                 ,ETHIOPIA,NA,NA,0.16
OTHER COMMODITIES                                 ,FIJI IS,NA,NA,0
OTHER COMMODITIES                                 ,FINLAND,NA,NA,13.61
OTHER COMMODITIES                                 ,FRANCE,NA,NA,133.77
OTHER COMMODITIES                                 ,GABON,NA,NA,0
OTHER COMMODITIES                                 ,GAMBIA,NA,NA,2.41
OTHER COMMODITIES                                 ,GEORGIA,NA,NA,0.03
OTHER COMMODITIES                                 ,GERMANY,NA,NA,209.19
OTHER COMMODITIES                                 ,GHANA,NA,NA,8.76
OTHER COMMODITIES                                 ,GREECE,NA,NA,14.87
OTHER COMMODITIES                                 ,GRENADA,NA,NA,0
OTHER COMMODITIES                                 ,GUATEMALA,NA,NA,0.04
OTHER COMMODITIES                                 ,GUINEA,NA,NA,8.06
OTHER COMMODITIES                                 ,GUINEA BISSAU,NA,NA,0.08
OTHER COMMODITIES                                 ,HAITI,NA,NA,17.09
OTHER COMMODITIES                                 ,HONDURAS,NA,NA,0
OTHER COMMODITIES                                 ,HONG KONG,NA,NA,120.13
OTHER COMMODITIES                                 ,HUNGARY,NA,NA,8.82
OTHER COMMODITIES                                 ,ICELAND,NA,NA,0.02
OTHER COMMODITIES                                 ,INDONESIA,NA,NA,177.36
OTHER COMMODITIES                                 ,IRAN,NA,NA,2.03
OTHER COMMODITIES                                 ,IRAQ,NA,NA,2.75
OTHER COMMODITIES                                 ,IRELAND,NA,NA,18.79
OTHER COMMODITIES                                 ,ISRAEL,NA,NA,17.13
OTHER COMMODITIES                                 ,ITALY,NA,NA,72.9
OTHER COMMODITIES                                 ,JAMAICA,NA,NA,0.78
OTHER COMMODITIES                                 ,JAPAN,NA,NA,76.1
OTHER COMMODITIES                                 ,JORDAN,NA,NA,0.02
OTHER COMMODITIES                                 ,KAZAKHSTAN,NA,NA,0
OTHER COMMODITIES                                 ,KENYA,NA,NA,5.32
OTHER COMMODITIES                                 ,KOREA DP RP,NA,NA,0
OTHER COMMODITIES                                 ,KOREA RP,NA,NA,282.46
OTHER COMMODITIES                                 ,KUWAIT,NA,NA,30.98
OTHER COMMODITIES                                 ,LAO PD RP,NA,NA,0.19
OTHER COMMODITIES                                 ,LATVIA,NA,NA,0.38
OTHER COMMODITIES                                 ,LEBANON,NA,NA,0.05
OTHER COMMODITIES                                 ,LIBERIA,NA,NA,1.66
OTHER COMMODITIES                                 ,LIBYA,NA,NA,6.31
OTHER COMMODITIES                                 ,LIECHTENSTEIN,NA,NA,0
OTHER COMMODITIES                                 ,LITHUANIA,NA,NA,24.43
OTHER COMMODITIES                                 ,LUXEMBOURG,NA,NA,0.4
OTHER COMMODITIES                                 ,MACAO,NA,NA,0.06
OTHER COMMODITIES                                 ,MACEDONIA,NA,NA,0
OTHER COMMODITIES                                 ,MADAGASCAR,NA,NA,17.7
OTHER COMMODITIES                                 ,MALAWI,NA,NA,0.15
OTHER COMMODITIES                                 ,MALAYSIA,NA,NA,46.29
OTHER COMMODITIES                                 ,MALDIVES,NA,NA,0.57
OTHER COMMODITIES                                 ,MALI,NA,NA,10.74
OTHER COMMODITIES                                 ,MALTA,NA,NA,0.17
OTHER COMMODITIES                                 ,MAURITANIA,NA,NA,3.3
OTHER COMMODITIES                                 ,MAURITIUS,NA,NA,0.71
OTHER COMMODITIES                                 ,MEXICO,NA,NA,1.47
OTHER COMMODITIES                                 ,MOLDOVA,NA,NA,0
OTHER COMMODITIES                                 ,MONGOLIA,NA,NA,0
OTHER COMMODITIES                                 ,MOROCCO,NA,NA,0.93
OTHER COMMODITIES                                 ,MOZAMBIQUE,NA,NA,5.92
OTHER COMMODITIES                                 ,MYANMAR,NA,NA,2.98
OTHER COMMODITIES                                 ,NAMIBIA,NA,NA,2.49
OTHER COMMODITIES                                 ,NEPAL,NA,NA,22.96
OTHER COMMODITIES                                 ,NETHERLAND,NA,NA,109.67
OTHER COMMODITIES                                 ,NETHERLANDANTIL,NA,NA,7.39
OTHER COMMODITIES                                 ,NEW ZEALAND,NA,NA,9.67
OTHER COMMODITIES                                 ,NICARAGUA,NA,NA,0
OTHER COMMODITIES                                 ,NIGER,NA,NA,0.01
OTHER COMMODITIES                                 ,NIGERIA,NA,NA,4.07
OTHER COMMODITIES                                 ,NORFOLK IS,NA,NA,0.11
OTHER COMMODITIES                                 ,NORWAY,NA,NA,5.47
OTHER COMMODITIES                                 ,OMAN,NA,NA,37.84
OTHER COMMODITIES                                 ,PAKISTAN IR,NA,NA,0.92
OTHER COMMODITIES                                 ,PANAMA REPUBLIC,NA,NA,0
OTHER COMMODITIES                                 ,PAPUA N GNA,NA,NA,0.47
OTHER COMMODITIES                                 ,PARAGUAY,NA,NA,0
OTHER COMMODITIES                                 ,PERU,NA,NA,1.22
OTHER COMMODITIES                                 ,PHILIPPINES,NA,NA,18.7
OTHER COMMODITIES                                 ,POLAND,NA,NA,16.67
OTHER COMMODITIES                                 ,PORTUGAL,NA,NA,9.47
OTHER COMMODITIES                                 ,PUERTO RICO,NA,NA,0.27
OTHER COMMODITIES                                 ,QATAR,NA,NA,0.69
OTHER COMMODITIES                                 ,REUNION,NA,NA,0.01
OTHER COMMODITIES                                 ,ROMANIA,NA,NA,0.58
OTHER COMMODITIES                                 ,RUSSIA,NA,NA,19.34
OTHER COMMODITIES                                 ,RWANDA,NA,NA,0.03
OTHER COMMODITIES                                 ,SAMOA,NA,NA,0
OTHER COMMODITIES                                 ,SAO TOME,NA,NA,0
OTHER COMMODITIES                                 ,SAUDI ARAB,NA,NA,17.1
OTHER COMMODITIES                                 ,SENEGAL,NA,NA,8.11
OTHER COMMODITIES                                 ,SERBIA,NA,NA,1.66
OTHER COMMODITIES                                 ,SEYCHELLES,NA,NA,0.24
OTHER COMMODITIES                                 ,SIERRA LEONE,NA,NA,1.35
OTHER COMMODITIES                                 ,SINGAPORE,NA,NA,263.56
OTHER COMMODITIES                                 ,SLOVAK REP,NA,NA,0.61
OTHER COMMODITIES                                 ,SLOVENIA,NA,NA,4.04
OTHER COMMODITIES                                 ,SOMALIA,NA,NA,3.55
OTHER COMMODITIES                                 ,SOUTH AFRICA,NA,NA,33.64
OTHER COMMODITIES                                 ,SOUTH SUDAN,NA,NA,0
OTHER COMMODITIES                                 ,SPAIN,NA,NA,50.09
OTHER COMMODITIES                                 ,SRI LANKA DSR,NA,NA,118.2
OTHER COMMODITIES                                 ,ST HELENA,NA,NA,0
OTHER COMMODITIES                                 ,ST LUCIA,NA,NA,0.02
OTHER COMMODITIES                                 ,ST VINCENT,NA,NA,0
OTHER COMMODITIES                                 ,SUDAN,NA,NA,23.51
OTHER COMMODITIES                                 ,SURINAME,NA,NA,0.34
OTHER COMMODITIES                                 ,SWAZILAND,NA,NA,0.02
OTHER COMMODITIES                                 ,SWEDEN,NA,NA,33.98
OTHER COMMODITIES                                 ,SWITZERLAND,NA,NA,45.04
OTHER COMMODITIES                                 ,TAIWAN,NA,NA,66.2
OTHER COMMODITIES                                 ,TANZANIA REP,NA,NA,5.56
OTHER COMMODITIES                                 ,THAILAND,NA,NA,244.78
OTHER COMMODITIES                                 ,TOGO,NA,NA,16.52
OTHER COMMODITIES                                 ,TRINIDAD,NA,NA,0.5
OTHER COMMODITIES                                 ,TUNISIA,NA,NA,0.56
OTHER COMMODITIES                                 ,TURKEY,NA,NA,47.69
OTHER COMMODITIES                                 ,TURKMENISTAN,NA,NA,0
OTHER COMMODITIES                                 ,U ARAB EMTS,NA,NA,149.05
OTHER COMMODITIES                                 ,U K,NA,NA,91.9
OTHER COMMODITIES                                 ,U S A,NA,NA,1145.92
OTHER COMMODITIES                                 ,UGANDA,NA,NA,2.07
OTHER COMMODITIES                                 ,UKRAINE,NA,NA,1.55
OTHER COMMODITIES                                 ,UNSPECIFIED,NA,NA,0.54
OTHER COMMODITIES                                 ,URUGUAY,NA,NA,0.2
OTHER COMMODITIES                                 ,US MINOR OUTLYING ISLANDS,NA,NA,0
OTHER COMMODITIES                                 ,UZBEKISTAN,NA,NA,0.63
OTHER COMMODITIES                                 ,VENEZUELA,NA,NA,0.49
OTHER COMMODITIES                                 ,VIETNAM SOC REP,NA,NA,71.05
OTHER COMMODITIES                                 ,YEMEN REPUBLC,NA,NA,37.56
OTHER COMMODITIES                                 ,ZAMBIA,NA,NA,0
OTHER COMMODITIES                                 ,ZIMBABWE,NA,NA,0.17
OTHER JUTE MANUFACTURES                           ,AUSTRIA,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,BANGLADESH PR,NA,NA,62.95
OTHER JUTE MANUFACTURES                           ,BELGIUM,NA,NA,0
OTHER JUTE MANUFACTURES                           ,BHUTAN,NA,NA,0
OTHER JUTE MANUFACTURES                           ,CANADA,NA,NA,0.06
OTHER JUTE MANUFACTURES                           ,CHINA P RP,NA,NA,3.12
OTHER JUTE MANUFACTURES                           ,COLOMBIA,NA,NA,0
OTHER JUTE MANUFACTURES                           ,FINLAND,NA,NA,0
OTHER JUTE MANUFACTURES                           ,FRANCE,NA,NA,0.02
OTHER JUTE MANUFACTURES                           ,GERMANY,NA,NA,0.05
OTHER JUTE MANUFACTURES                           ,HONG KONG,NA,NA,0.16
OTHER JUTE MANUFACTURES                           ,HUNGARY,NA,NA,0
OTHER JUTE MANUFACTURES                           ,INDONESIA,NA,NA,0
OTHER JUTE MANUFACTURES                           ,ITALY,NA,NA,0
OTHER JUTE MANUFACTURES                           ,JAPAN,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,KOREA RP,NA,NA,0.01
OTHER JUTE MANUFACTURES                           ,LATVIA,NA,NA,0
OTHER JUTE MANUFACTURES                           ,MALAYSIA,NA,NA,0.22
OTHER JUTE MANUFACTURES                           ,MAURITIUS,NA,NA,0
OTHER JUTE MANUFACTURES                           ,MEXICO,NA,NA,0
OTHER JUTE MANUFACTURES                           ,NEPAL,NA,NA,15.5
OTHER JUTE MANUFACTURES                           ,NETHERLAND,NA,NA,0
OTHER JUTE MANUFACTURES                           ,POLAND,NA,NA,0
OTHER JUTE MANUFACTURES                           ,PORTUGAL,NA,NA,0
OTHER JUTE MANUFACTURES                           ,QATAR,NA,NA,0
OTHER JUTE MANUFACTURES                           ,SAUDI ARAB,NA,NA,0
OTHER JUTE MANUFACTURES                           ,SINGAPORE,NA,NA,0
OTHER JUTE MANUFACTURES                           ,SPAIN,NA,NA,0
OTHER JUTE MANUFACTURES                           ,SWEDEN,NA,NA,0
OTHER JUTE MANUFACTURES                           ,SWITZERLAND,NA,NA,0
OTHER JUTE MANUFACTURES                           ,TAIWAN,NA,NA,0.04
OTHER JUTE MANUFACTURES                           ,THAILAND,NA,NA,0
OTHER JUTE MANUFACTURES                           ,TURKEY,NA,NA,0.06
OTHER JUTE MANUFACTURES                           ,U ARAB EMTS,NA,NA,0.02
OTHER JUTE MANUFACTURES                           ,U K,NA,NA,0
OTHER JUTE MANUFACTURES                           ,U S A,NA,NA,0.11
OTHER JUTE MANUFACTURES                           ,UNSPECIFIED,NA,NA,0
OTHER JUTE MANUFACTURES                           ,VIETNAM SOC REP,NA,NA,0.02
OTHER MEAT                                        ,BELGIUM,TON,522,2.21
OTHER MEAT                                        ,BRAZIL,TON,0,0
OTHER MEAT                                        ,DENMARK,TON,30,0.11
OTHER MEAT                                        ,FRANCE,TON,0,0
OTHER MEAT                                        ,GERMANY,TON,51,0.22
OTHER MEAT                                        ,ITALY,TON,47,0.45
OTHER MEAT                                        ,KOREA RP,TON,5,0.08
OTHER MEAT                                        ,POLAND,TON,55,0.18
OTHER MEAT                                        ,SINGAPORE,TON,9,0.06
OTHER MEAT                                        ,SPAIN,TON,88,0.48
OTHER MEAT                                        ,SRI LANKA DSR,TON,102,0.83
OTHER MEAT                                        ,TURKEY,TON,0,0
OTHER MEAT                                        ,U K,TON,1,0.01
OTHER MEAT                                        ,VIETNAM SOC REP,TON,0,0
OTHER OIL SEEDS                                   ,ARGENTINA,TON,0,0
OTHER OIL SEEDS                                   ,AUSTRALIA,TON,0,0
OTHER OIL SEEDS                                   ,BANGLADESH PR,TON,101,0.02
OTHER OIL SEEDS                                   ,BELGIUM,TON,0,0
OTHER OIL SEEDS                                   ,BENIN,TON,71015,59.56
OTHER OIL SEEDS                                   ,BULGARIA,TON,574,0.25
OTHER OIL SEEDS                                   ,BURKINA FASO,TON,39605,29.78
OTHER OIL SEEDS                                   ,CANADA,TON,0,0
OTHER OIL SEEDS                                   ,CHINA P RP,TON,1323,1.3
OTHER OIL SEEDS                                   ,COSTA RICA,TON,0,0
OTHER OIL SEEDS                                   ,DENMARK,TON,0,0
OTHER OIL SEEDS                                   ,DJIBOUTI,TON,3910,3.48
OTHER OIL SEEDS                                   ,ETHIOPIA,TON,25545,23.34
OTHER OIL SEEDS                                   ,FRANCE,TON,0,0
OTHER OIL SEEDS                                   ,GERMANY,TON,0,0
OTHER OIL SEEDS                                   ,GHANA,TON,33997,18.33
OTHER OIL SEEDS                                   ,IRAN,TON,19,0.01
OTHER OIL SEEDS                                   ,IRELAND,TON,0,0
OTHER OIL SEEDS                                   ,KENYA,TON,648,0.55
OTHER OIL SEEDS                                   ,MADAGASCAR,TON,1817,1.56
OTHER OIL SEEDS                                   ,MALAWI,TON,72939,62.92
OTHER OIL SEEDS                                   ,MAURITIUS,TON,502,0.31
OTHER OIL SEEDS                                   ,MOLDOVA,TON,95,0.04
OTHER OIL SEEDS                                   ,MOZAMBIQUE,TON,127827,100.67
OTHER OIL SEEDS                                   ,MYANMAR,TON,3514,2.95
OTHER OIL SEEDS                                   ,NEPAL,TON,96,0.08
OTHER OIL SEEDS                                   ,NIGER,TON,5239,4.15
OTHER OIL SEEDS                                   ,NIGERIA,TON,1227,0.76
OTHER OIL SEEDS                                   ,NORWAY,TON,0,0
OTHER OIL SEEDS                                   ,PARAGUAY,TON,0,0
OTHER OIL SEEDS                                   ,RUSSIA,TON,19,0.05
OTHER OIL SEEDS                                   ,RWANDA,TON,0,0
OTHER OIL SEEDS                                   ,SERBIA,TON,0,0
OTHER OIL SEEDS                                   ,SINGAPORE,TON,4788,3.59
OTHER OIL SEEDS                                   ,SOUTH AFRICA,TON,0,0
OTHER OIL SEEDS                                   ,SUDAN,TON,4659,3.5
OTHER OIL SEEDS                                   ,SWITZERLAND,TON,847,0.73
OTHER OIL SEEDS                                   ,TAIWAN,TON,48,0.03
OTHER OIL SEEDS                                   ,TANZANIA REP,TON,123333,116.48
OTHER OIL SEEDS                                   ,TOGO,TON,152498,121.72
OTHER OIL SEEDS                                   ,U ARAB EMTS,TON,15735,12.83
OTHER OIL SEEDS                                   ,U S A,TON,120,0.17
OTHER OIL SEEDS                                   ,UGANDA,TON,4593,4.52
OTHER OIL SEEDS                                   ,UKRAINE,TON,1209,0.67
OTHER OIL SEEDS                                   ,VIETNAM SOC REP,TON,0,0
OTHER OIL SEEDS                                   ,ZAMBIA,TON,3635,3.17
OTHER PRECIOUS AND BASE METALS                    ,AUSTRALIA,KGS,210,0.01
OTHER PRECIOUS AND BASE METALS                    ,AUSTRIA,KGS,5000,0.01
OTHER PRECIOUS AND BASE METALS                    ,BELGIUM,KGS,5470623,11.1
OTHER PRECIOUS AND BASE METALS                    ,BOLIVIA,KGS,0,0
OTHER PRECIOUS AND BASE METALS                    ,CHINA P RP,KGS,4157577,0.19
OTHER PRECIOUS AND BASE METALS                    ,COLOMBIA,KGS,228,0.01
OTHER PRECIOUS AND BASE METALS                    ,CZECH REPUBLIC,KGS,144673,0.82
OTHER PRECIOUS AND BASE METALS                    ,ECUADOR,KGS,1706,1.51
OTHER PRECIOUS AND BASE METALS                    ,EGYPT A RP,KGS,2879069,1.25
OTHER PRECIOUS AND BASE METALS                    ,FRANCE,KGS,6435,0.6
OTHER PRECIOUS AND BASE METALS                    ,GERMANY,KGS,1390316,111.25
OTHER PRECIOUS AND BASE METALS                    ,HONG KONG,KGS,295546,4.42
OTHER PRECIOUS AND BASE METALS                    ,INDONESIA,KGS,0,0
OTHER PRECIOUS AND BASE METALS                    ,ISRAEL,KGS,0,0
OTHER PRECIOUS AND BASE METALS                    ,ITALY,KGS,682629,19.35
OTHER PRECIOUS AND BASE METALS                    ,JAPAN,KGS,1347,0
OTHER PRECIOUS AND BASE METALS                    ,KOREA RP,KGS,29560400,3.27
OTHER PRECIOUS AND BASE METALS                    ,KUWAIT,KGS,0,0
OTHER PRECIOUS AND BASE METALS                    ,MALAYSIA,KGS,0,0
OTHER PRECIOUS AND BASE METALS                    ,NETHERLAND,KGS,5104,0
OTHER PRECIOUS AND BASE METALS                    ,NORWAY,KGS,8000,0.27
